dwid,db_date,year,month,day,hour,quarter,week,day_name,month_name,weekend_flag
2020062306,2020-06-23,2020,6,23,6,2,26,Tuesday,June,false
2020062307,2020-06-23,2020,6,23,7,2,26,Tuesday,June,false
2020062308,2020-06-23,2020,6,23,8,2,26,Tuesday,June,false
2020062309,2020-06-23,2020,6,23,9,2,26,Tuesday,June,false
2020062310,2020-06-23,2020,6,23,10,2,26,Tuesday,June,false
2020062311,2020-06-23,2020,6,23,11,2,26,Tuesday,June,false
2020062312,2020-06-23,2020,6,23,12,2,26,Tuesday,June,false
2020062313,2020-06-23,2020,6,23,13,2,26,Tuesday,June,false
2020062314,2020-06-23,2020,6,23,14,2,26,Tuesday,June,false
2020062315,2020-06-23,2020,6,23,15,2,26,Tuesday,June,false
2020062316,2020-06-23,2020,6,23,16,2,26,Tuesday,June,false
2020062317,2020-06-23,2020,6,23,17,2,26,Tuesday,June,false
2020062318,2020-06-23,2020,6,23,18,2,26,Tuesday,June,false
2020062319,2020-06-23,2020,6,23,19,2,26,Tuesday,June,false
2020062320,2020-06-23,2020,6,23,20,2,26,Tuesday,June,false
2020062321,2020-06-23,2020,6,23,21,2,26,Tuesday,June,false
2020062322,2020-06-23,2020,6,23,22,2,26,Tuesday,June,false
2020062323,2020-06-23,2020,6,23,23,2,26,Tuesday,June,false
2020062400,2020-06-24,2020,6,24,0,2,26,Wednesday,June,false
2020062401,2020-06-24,2020,6,24,1,2,26,Wednesday,June,false
2020062402,2020-06-24,2020,6,24,2,2,26,Wednesday,June,false
2020062403,2020-06-24,2020,6,24,3,2,26,Wednesday,June,false
2020062404,2020-06-24,2020,6,24,4,2,26,Wednesday,June,false
2020062405,2020-06-24,2020,6,24,5,2,26,Wednesday,June,false
2020062406,2020-06-24,2020,6,24,6,2,26,Wednesday,June,false
2020062407,2020-06-24,2020,6,24,7,2,26,Wednesday,June,false
2020062408,2020-06-24,2020,6,24,8,2,26,Wednesday,June,false
2020062409,2020-06-24,2020,6,24,9,2,26,Wednesday,June,false
2020062410,2020-06-24,2020,6,24,10,2,26,Wednesday,June,false
2020062411,2020-06-24,2020,6,24,11,2,26,Wednesday,June,false
2020062412,2020-06-24,2020,6,24,12,2,26,Wednesday,June,false
2020062413,2020-06-24,2020,6,24,13,2,26,Wednesday,June,false
2020062414,2020-06-24,2020,6,24,14,2,26,Wednesday,June,false
2020062415,2020-06-24,2020,6,24,15,2,26,Wednesday,June,false
2020062416,2020-06-24,2020,6,24,16,2,26,Wednesday,June,false
2020062417,2020-06-24,2020,6,24,17,2,26,Wednesday,June,false
2020062418,2020-06-24,2020,6,24,18,2,26,Wednesday,June,false
2020062419,2020-06-24,2020,6,24,19,2,26,Wednesday,June,false
2020062420,2020-06-24,2020,6,24,20,2,26,Wednesday,June,false
2020062421,2020-06-24,2020,6,24,21,2,26,Wednesday,June,false
2020062422,2020-06-24,2020,6,24,22,2,26,Wednesday,June,false
2020062423,2020-06-24,2020,6,24,23,2,26,Wednesday,June,false
2020062500,2020-06-25,2020,6,25,0,2,26,Thursday,June,false
2020062501,2020-06-25,2020,6,25,1,2,26,Thursday,June,false
2020062502,2020-06-25,2020,6,25,2,2,26,Thursday,June,false
2020062503,2020-06-25,2020,6,25,3,2,26,Thursday,June,false
2020062504,2020-06-25,2020,6,25,4,2,26,Thursday,June,false
2020062505,2020-06-25,2020,6,25,5,2,26,Thursday,June,false
2020062506,2020-06-25,2020,6,25,6,2,26,Thursday,June,false
2020062507,2020-06-25,2020,6,25,7,2,26,Thursday,June,false
2020062508,2020-06-25,2020,6,25,8,2,26,Thursday,June,false
2020062509,2020-06-25,2020,6,25,9,2,26,Thursday,June,false
2020062510,2020-06-25,2020,6,25,10,2,26,Thursday,June,false
2020062511,2020-06-25,2020,6,25,11,2,26,Thursday,June,false
2020062512,2020-06-25,2020,6,25,12,2,26,Thursday,June,false
2020062513,2020-06-25,2020,6,25,13,2,26,Thursday,June,false
2020062514,2020-06-25,2020,6,25,14,2,26,Thursday,June,false
2020062515,2020-06-25,2020,6,25,15,2,26,Thursday,June,false
2020062516,2020-06-25,2020,6,25,16,2,26,Thursday,June,false
2020062517,2020-06-25,2020,6,25,17,2,26,Thursday,June,false
2020062518,2020-06-25,2020,6,25,18,2,26,Thursday,June,false
2020062519,2020-06-25,2020,6,25,19,2,26,Thursday,June,false
2020062520,2020-06-25,2020,6,25,20,2,26,Thursday,June,false
2020062521,2020-06-25,2020,6,25,21,2,26,Thursday,June,false
2020062522,2020-06-25,2020,6,25,22,2,26,Thursday,June,false
2020062523,2020-06-25,2020,6,25,23,2,26,Thursday,June,false
2020062600,2020-06-26,2020,6,26,0,2,26,Friday,June,false
2020062601,2020-06-26,2020,6,26,1,2,26,Friday,June,false
2020062602,2020-06-26,2020,6,26,2,2,26,Friday,June,false
2020062603,2020-06-26,2020,6,26,3,2,26,Friday,June,false
2020062604,2020-06-26,2020,6,26,4,2,26,Friday,June,false
2020062605,2020-06-26,2020,6,26,5,2,26,Friday,June,false
2020062606,2020-06-26,2020,6,26,6,2,26,Friday,June,false
2020062607,2020-06-26,2020,6,26,7,2,26,Friday,June,false
2020062608,2020-06-26,2020,6,26,8,2,26,Friday,June,false
2020062609,2020-06-26,2020,6,26,9,2,26,Friday,June,false
2020062610,2020-06-26,2020,6,26,10,2,26,Friday,June,false
2020062611,2020-06-26,2020,6,26,11,2,26,Friday,June,false
2020062612,2020-06-26,2020,6,26,12,2,26,Friday,June,false
2020062613,2020-06-26,2020,6,26,13,2,26,Friday,June,false
2020062614,2020-06-26,2020,6,26,14,2,26,Friday,June,false
2020062615,2020-06-26,2020,6,26,15,2,26,Friday,June,false
2020062616,2020-06-26,2020,6,26,16,2,26,Friday,June,false
2020062617,2020-06-26,2020,6,26,17,2,26,Friday,June,false
2020062618,2020-06-26,2020,6,26,18,2,26,Friday,June,false
2020062619,2020-06-26,2020,6,26,19,2,26,Friday,June,false
2020062620,2020-06-26,2020,6,26,20,2,26,Friday,June,false
2020062621,2020-06-26,2020,6,26,21,2,26,Friday,June,false
2020062622,2020-06-26,2020,6,26,22,2,26,Friday,June,false
2020062623,2020-06-26,2020,6,26,23,2,26,Friday,June,false
2020062700,2020-06-27,2020,6,27,0,2,26,Saturday,June,true
2020062701,2020-06-27,2020,6,27,1,2,26,Saturday,June,true
2020062702,2020-06-27,2020,6,27,2,2,26,Saturday,June,true
2020062703,2020-06-27,2020,6,27,3,2,26,Saturday,June,true
2020062704,2020-06-27,2020,6,27,4,2,26,Saturday,June,true
2020062705,2020-06-27,2020,6,27,5,2,26,Saturday,June,true
2020062706,2020-06-27,2020,6,27,6,2,26,Saturday,June,true
2020062707,2020-06-27,2020,6,27,7,2,26,Saturday,June,true
2020062708,2020-06-27,2020,6,27,8,2,26,Saturday,June,true
2020062709,2020-06-27,2020,6,27,9,2,26,Saturday,June,true
2020062710,2020-06-27,2020,6,27,10,2,26,Saturday,June,true
2020062711,2020-06-27,2020,6,27,11,2,26,Saturday,June,true
2020062712,2020-06-27,2020,6,27,12,2,26,Saturday,June,true
2020062713,2020-06-27,2020,6,27,13,2,26,Saturday,June,true
2020062714,2020-06-27,2020,6,27,14,2,26,Saturday,June,true
2020062715,2020-06-27,2020,6,27,15,2,26,Saturday,June,true
2020062716,2020-06-27,2020,6,27,16,2,26,Saturday,June,true
2020062717,2020-06-27,2020,6,27,17,2,26,Saturday,June,true
2020062718,2020-06-27,2020,6,27,18,2,26,Saturday,June,true
2020062719,2020-06-27,2020,6,27,19,2,26,Saturday,June,true
2020062720,2020-06-27,2020,6,27,20,2,26,Saturday,June,true
2020062721,2020-06-27,2020,6,27,21,2,26,Saturday,June,true
2020062722,2020-06-27,2020,6,27,22,2,26,Saturday,June,true
2020062723,2020-06-27,2020,6,27,23,2,26,Saturday,June,true
2020062800,2020-06-28,2020,6,28,0,2,26,Sunday,June,true
2020062801,2020-06-28,2020,6,28,1,2,26,Sunday,June,true
2020062802,2020-06-28,2020,6,28,2,2,26,Sunday,June,true
2020062803,2020-06-28,2020,6,28,3,2,26,Sunday,June,true
2020062804,2020-06-28,2020,6,28,4,2,26,Sunday,June,true
2020062805,2020-06-28,2020,6,28,5,2,26,Sunday,June,true
2020062806,2020-06-28,2020,6,28,6,2,26,Sunday,June,true
2020062807,2020-06-28,2020,6,28,7,2,26,Sunday,June,true
2020062808,2020-06-28,2020,6,28,8,2,26,Sunday,June,true
2020062809,2020-06-28,2020,6,28,9,2,26,Sunday,June,true
2020062810,2020-06-28,2020,6,28,10,2,26,Sunday,June,true
2020062811,2020-06-28,2020,6,28,11,2,26,Sunday,June,true
2020062812,2020-06-28,2020,6,28,12,2,26,Sunday,June,true
2020062813,2020-06-28,2020,6,28,13,2,26,Sunday,June,true
2020062814,2020-06-28,2020,6,28,14,2,26,Sunday,June,true
2020062815,2020-06-28,2020,6,28,15,2,26,Sunday,June,true
2020062816,2020-06-28,2020,6,28,16,2,26,Sunday,June,true
2020062817,2020-06-28,2020,6,28,17,2,26,Sunday,June,true
2020062818,2020-06-28,2020,6,28,18,2,26,Sunday,June,true
2020062819,2020-06-28,2020,6,28,19,2,26,Sunday,June,true
2020062820,2020-06-28,2020,6,28,20,2,26,Sunday,June,true
2020062821,2020-06-28,2020,6,28,21,2,26,Sunday,June,true
2020062822,2020-06-28,2020,6,28,22,2,26,Sunday,June,true
2020062823,2020-06-28,2020,6,28,23,2,26,Sunday,June,true
2020062900,2020-06-29,2020,6,29,0,2,27,Monday,June,false
2020062901,2020-06-29,2020,6,29,1,2,27,Monday,June,false
2020062902,2020-06-29,2020,6,29,2,2,27,Monday,June,false
2020062903,2020-06-29,2020,6,29,3,2,27,Monday,June,false
2020062904,2020-06-29,2020,6,29,4,2,27,Monday,June,false
2020062905,2020-06-29,2020,6,29,5,2,27,Monday,June,false
2020062906,2020-06-29,2020,6,29,6,2,27,Monday,June,false
2020062907,2020-06-29,2020,6,29,7,2,27,Monday,June,false
2020062908,2020-06-29,2020,6,29,8,2,27,Monday,June,false
2020062909,2020-06-29,2020,6,29,9,2,27,Monday,June,false
2020062910,2020-06-29,2020,6,29,10,2,27,Monday,June,false
2020062911,2020-06-29,2020,6,29,11,2,27,Monday,June,false
2020062912,2020-06-29,2020,6,29,12,2,27,Monday,June,false
2020062913,2020-06-29,2020,6,29,13,2,27,Monday,June,false
2020062914,2020-06-29,2020,6,29,14,2,27,Monday,June,false
2020062915,2020-06-29,2020,6,29,15,2,27,Monday,June,false
2020062916,2020-06-29,2020,6,29,16,2,27,Monday,June,false
2020062917,2020-06-29,2020,6,29,17,2,27,Monday,June,false
2020062918,2020-06-29,2020,6,29,18,2,27,Monday,June,false
2020062919,2020-06-29,2020,6,29,19,2,27,Monday,June,false
2020062920,2020-06-29,2020,6,29,20,2,27,Monday,June,false
2020062921,2020-06-29,2020,6,29,21,2,27,Monday,June,false
2020062922,2020-06-29,2020,6,29,22,2,27,Monday,June,false
2020062923,2020-06-29,2020,6,29,23,2,27,Monday,June,false
2020063000,2020-06-30,2020,6,30,0,2,27,Tuesday,June,false
2020063001,2020-06-30,2020,6,30,1,2,27,Tuesday,June,false
2020063002,2020-06-30,2020,6,30,2,2,27,Tuesday,June,false
2020063003,2020-06-30,2020,6,30,3,2,27,Tuesday,June,false
2020063004,2020-06-30,2020,6,30,4,2,27,Tuesday,June,false
2020063005,2020-06-30,2020,6,30,5,2,27,Tuesday,June,false
2020063006,2020-06-30,2020,6,30,6,2,27,Tuesday,June,false
2020063007,2020-06-30,2020,6,30,7,2,27,Tuesday,June,false
2020063008,2020-06-30,2020,6,30,8,2,27,Tuesday,June,false
2020063009,2020-06-30,2020,6,30,9,2,27,Tuesday,June,false
2020063010,2020-06-30,2020,6,30,10,2,27,Tuesday,June,false
2020063011,2020-06-30,2020,6,30,11,2,27,Tuesday,June,false
2020063012,2020-06-30,2020,6,30,12,2,27,Tuesday,June,false
2020063013,2020-06-30,2020,6,30,13,2,27,Tuesday,June,false
2020063014,2020-06-30,2020,6,30,14,2,27,Tuesday,June,false
2020063015,2020-06-30,2020,6,30,15,2,27,Tuesday,June,false
2020063016,2020-06-30,2020,6,30,16,2,27,Tuesday,June,false
2020063017,2020-06-30,2020,6,30,17,2,27,Tuesday,June,false
2020063018,2020-06-30,2020,6,30,18,2,27,Tuesday,June,false
2020063019,2020-06-30,2020,6,30,19,2,27,Tuesday,June,false
2020063020,2020-06-30,2020,6,30,20,2,27,Tuesday,June,false
2020063021,2020-06-30,2020,6,30,21,2,27,Tuesday,June,false
2020063022,2020-06-30,2020,6,30,22,2,27,Tuesday,June,false
2020063023,2020-06-30,2020,6,30,23,2,27,Tuesday,June,false
2020070100,2020-07-01,2020,7,1,0,3,27,Wednesday,July,false
2020070101,2020-07-01,2020,7,1,1,3,27,Wednesday,July,false
2020070102,2020-07-01,2020,7,1,2,3,27,Wednesday,July,false
2020070103,2020-07-01,2020,7,1,3,3,27,Wednesday,July,false
2020070104,2020-07-01,2020,7,1,4,3,27,Wednesday,July,false
2020070105,2020-07-01,2020,7,1,5,3,27,Wednesday,July,false
2020070106,2020-07-01,2020,7,1,6,3,27,Wednesday,July,false
2020070107,2020-07-01,2020,7,1,7,3,27,Wednesday,July,false
2020070108,2020-07-01,2020,7,1,8,3,27,Wednesday,July,false
2020070109,2020-07-01,2020,7,1,9,3,27,Wednesday,July,false
2020070110,2020-07-01,2020,7,1,10,3,27,Wednesday,July,false
2020070111,2020-07-01,2020,7,1,11,3,27,Wednesday,July,false
2020070112,2020-07-01,2020,7,1,12,3,27,Wednesday,July,false
2020070113,2020-07-01,2020,7,1,13,3,27,Wednesday,July,false
2020070114,2020-07-01,2020,7,1,14,3,27,Wednesday,July,false
2020070115,2020-07-01,2020,7,1,15,3,27,Wednesday,July,false
2020070116,2020-07-01,2020,7,1,16,3,27,Wednesday,July,false
2020070117,2020-07-01,2020,7,1,17,3,27,Wednesday,July,false
2020070118,2020-07-01,2020,7,1,18,3,27,Wednesday,July,false
2020070119,2020-07-01,2020,7,1,19,3,27,Wednesday,July,false
2020070120,2020-07-01,2020,7,1,20,3,27,Wednesday,July,false
2020070121,2020-07-01,2020,7,1,21,3,27,Wednesday,July,false
2020070122,2020-07-01,2020,7,1,22,3,27,Wednesday,July,false
2020070123,2020-07-01,2020,7,1,23,3,27,Wednesday,July,false
2020070200,2020-07-02,2020,7,2,0,3,27,Thursday,July,false
2020070201,2020-07-02,2020,7,2,1,3,27,Thursday,July,false
2020070202,2020-07-02,2020,7,2,2,3,27,Thursday,July,false
2020070203,2020-07-02,2020,7,2,3,3,27,Thursday,July,false
2020070204,2020-07-02,2020,7,2,4,3,27,Thursday,July,false
2020070205,2020-07-02,2020,7,2,5,3,27,Thursday,July,false
2020070206,2020-07-02,2020,7,2,6,3,27,Thursday,July,false
2020070207,2020-07-02,2020,7,2,7,3,27,Thursday,July,false
2020070208,2020-07-02,2020,7,2,8,3,27,Thursday,July,false
2020070209,2020-07-02,2020,7,2,9,3,27,Thursday,July,false
2020070210,2020-07-02,2020,7,2,10,3,27,Thursday,July,false
2020070211,2020-07-02,2020,7,2,11,3,27,Thursday,July,false
2020070212,2020-07-02,2020,7,2,12,3,27,Thursday,July,false
2020070213,2020-07-02,2020,7,2,13,3,27,Thursday,July,false
2020070214,2020-07-02,2020,7,2,14,3,27,Thursday,July,false
2020070215,2020-07-02,2020,7,2,15,3,27,Thursday,July,false
2020070216,2020-07-02,2020,7,2,16,3,27,Thursday,July,false
2020070217,2020-07-02,2020,7,2,17,3,27,Thursday,July,false
2020070218,2020-07-02,2020,7,2,18,3,27,Thursday,July,false
2020070219,2020-07-02,2020,7,2,19,3,27,Thursday,July,false
2020070220,2020-07-02,2020,7,2,20,3,27,Thursday,July,false
2020070221,2020-07-02,2020,7,2,21,3,27,Thursday,July,false
2020070222,2020-07-02,2020,7,2,22,3,27,Thursday,July,false
2020070223,2020-07-02,2020,7,2,23,3,27,Thursday,July,false
2020070300,2020-07-03,2020,7,3,0,3,27,Friday,July,false
2020070301,2020-07-03,2020,7,3,1,3,27,Friday,July,false
2020070302,2020-07-03,2020,7,3,2,3,27,Friday,July,false
2020070303,2020-07-03,2020,7,3,3,3,27,Friday,July,false
2020070304,2020-07-03,2020,7,3,4,3,27,Friday,July,false
2020070305,2020-07-03,2020,7,3,5,3,27,Friday,July,false
2020070306,2020-07-03,2020,7,3,6,3,27,Friday,July,false
2020070307,2020-07-03,2020,7,3,7,3,27,Friday,July,false
2020070308,2020-07-03,2020,7,3,8,3,27,Friday,July,false
2020070309,2020-07-03,2020,7,3,9,3,27,Friday,July,false
2020070310,2020-07-03,2020,7,3,10,3,27,Friday,July,false
2020070311,2020-07-03,2020,7,3,11,3,27,Friday,July,false
2020070312,2020-07-03,2020,7,3,12,3,27,Friday,July,false
2020070313,2020-07-03,2020,7,3,13,3,27,Friday,July,false
2020070314,2020-07-03,2020,7,3,14,3,27,Friday,July,false
2020070315,2020-07-03,2020,7,3,15,3,27,Friday,July,false
2020070316,2020-07-03,2020,7,3,16,3,27,Friday,July,false
2020070317,2020-07-03,2020,7,3,17,3,27,Friday,July,false
2020070318,2020-07-03,2020,7,3,18,3,27,Friday,July,false
2020070319,2020-07-03,2020,7,3,19,3,27,Friday,July,false
2020070320,2020-07-03,2020,7,3,20,3,27,Friday,July,false
2020070321,2020-07-03,2020,7,3,21,3,27,Friday,July,false
2020070322,2020-07-03,2020,7,3,22,3,27,Friday,July,false
2020070323,2020-07-03,2020,7,3,23,3,27,Friday,July,false
2020070400,2020-07-04,2020,7,4,0,3,27,Saturday,July,true
2020070401,2020-07-04,2020,7,4,1,3,27,Saturday,July,true
2020070402,2020-07-04,2020,7,4,2,3,27,Saturday,July,true
2020070403,2020-07-04,2020,7,4,3,3,27,Saturday,July,true
2020070404,2020-07-04,2020,7,4,4,3,27,Saturday,July,true
2020070405,2020-07-04,2020,7,4,5,3,27,Saturday,July,true
2020070406,2020-07-04,2020,7,4,6,3,27,Saturday,July,true
2020070407,2020-07-04,2020,7,4,7,3,27,Saturday,July,true
2020070408,2020-07-04,2020,7,4,8,3,27,Saturday,July,true
2020070409,2020-07-04,2020,7,4,9,3,27,Saturday,July,true
2020070410,2020-07-04,2020,7,4,10,3,27,Saturday,July,true
2020070411,2020-07-04,2020,7,4,11,3,27,Saturday,July,true
2020070412,2020-07-04,2020,7,4,12,3,27,Saturday,July,true
2020070413,2020-07-04,2020,7,4,13,3,27,Saturday,July,true
2020070414,2020-07-04,2020,7,4,14,3,27,Saturday,July,true
2020070415,2020-07-04,2020,7,4,15,3,27,Saturday,July,true
2020070416,2020-07-04,2020,7,4,16,3,27,Saturday,July,true
2020070417,2020-07-04,2020,7,4,17,3,27,Saturday,July,true
2020070418,2020-07-04,2020,7,4,18,3,27,Saturday,July,true
2020070419,2020-07-04,2020,7,4,19,3,27,Saturday,July,true
2020070420,2020-07-04,2020,7,4,20,3,27,Saturday,July,true
2020070421,2020-07-04,2020,7,4,21,3,27,Saturday,July,true
2020070422,2020-07-04,2020,7,4,22,3,27,Saturday,July,true
2020070423,2020-07-04,2020,7,4,23,3,27,Saturday,July,true
2020070500,2020-07-05,2020,7,5,0,3,27,Sunday,July,true
2020070501,2020-07-05,2020,7,5,1,3,27,Sunday,July,true
2020070502,2020-07-05,2020,7,5,2,3,27,Sunday,July,true
2020070503,2020-07-05,2020,7,5,3,3,27,Sunday,July,true
2020070504,2020-07-05,2020,7,5,4,3,27,Sunday,July,true
2020070505,2020-07-05,2020,7,5,5,3,27,Sunday,July,true
2020070506,2020-07-05,2020,7,5,6,3,27,Sunday,July,true
2020070507,2020-07-05,2020,7,5,7,3,27,Sunday,July,true
2020070508,2020-07-05,2020,7,5,8,3,27,Sunday,July,true
2020070509,2020-07-05,2020,7,5,9,3,27,Sunday,July,true
2020070510,2020-07-05,2020,7,5,10,3,27,Sunday,July,true
2020070511,2020-07-05,2020,7,5,11,3,27,Sunday,July,true
2020070512,2020-07-05,2020,7,5,12,3,27,Sunday,July,true
2020070513,2020-07-05,2020,7,5,13,3,27,Sunday,July,true
2020070514,2020-07-05,2020,7,5,14,3,27,Sunday,July,true
2020070515,2020-07-05,2020,7,5,15,3,27,Sunday,July,true
2020070516,2020-07-05,2020,7,5,16,3,27,Sunday,July,true
2020070517,2020-07-05,2020,7,5,17,3,27,Sunday,July,true
2020070518,2020-07-05,2020,7,5,18,3,27,Sunday,July,true
2020070519,2020-07-05,2020,7,5,19,3,27,Sunday,July,true
2020070520,2020-07-05,2020,7,5,20,3,27,Sunday,July,true
2020070521,2020-07-05,2020,7,5,21,3,27,Sunday,July,true
2020070522,2020-07-05,2020,7,5,22,3,27,Sunday,July,true
2020070523,2020-07-05,2020,7,5,23,3,27,Sunday,July,true
2020070600,2020-07-06,2020,7,6,0,3,28,Monday,July,false
2020070601,2020-07-06,2020,7,6,1,3,28,Monday,July,false
2020070602,2020-07-06,2020,7,6,2,3,28,Monday,July,false
2020070603,2020-07-06,2020,7,6,3,3,28,Monday,July,false
2020070604,2020-07-06,2020,7,6,4,3,28,Monday,July,false
2020070605,2020-07-06,2020,7,6,5,3,28,Monday,July,false
2020070606,2020-07-06,2020,7,6,6,3,28,Monday,July,false
2020070607,2020-07-06,2020,7,6,7,3,28,Monday,July,false
2020070608,2020-07-06,2020,7,6,8,3,28,Monday,July,false
2020070609,2020-07-06,2020,7,6,9,3,28,Monday,July,false
2020070610,2020-07-06,2020,7,6,10,3,28,Monday,July,false
2020070611,2020-07-06,2020,7,6,11,3,28,Monday,July,false
2020070612,2020-07-06,2020,7,6,12,3,28,Monday,July,false
2020070613,2020-07-06,2020,7,6,13,3,28,Monday,July,false
2020070614,2020-07-06,2020,7,6,14,3,28,Monday,July,false
2020070615,2020-07-06,2020,7,6,15,3,28,Monday,July,false
2020070616,2020-07-06,2020,7,6,16,3,28,Monday,July,false
2020070617,2020-07-06,2020,7,6,17,3,28,Monday,July,false
2020070618,2020-07-06,2020,7,6,18,3,28,Monday,July,false
2020070619,2020-07-06,2020,7,6,19,3,28,Monday,July,false
2020070620,2020-07-06,2020,7,6,20,3,28,Monday,July,false
2020070621,2020-07-06,2020,7,6,21,3,28,Monday,July,false
2020070622,2020-07-06,2020,7,6,22,3,28,Monday,July,false
2020070623,2020-07-06,2020,7,6,23,3,28,Monday,July,false
2020070700,2020-07-07,2020,7,7,0,3,28,Tuesday,July,false
2020070701,2020-07-07,2020,7,7,1,3,28,Tuesday,July,false
2020070702,2020-07-07,2020,7,7,2,3,28,Tuesday,July,false
2020070703,2020-07-07,2020,7,7,3,3,28,Tuesday,July,false
2020070704,2020-07-07,2020,7,7,4,3,28,Tuesday,July,false
2020070705,2020-07-07,2020,7,7,5,3,28,Tuesday,July,false
2020070706,2020-07-07,2020,7,7,6,3,28,Tuesday,July,false
2020070707,2020-07-07,2020,7,7,7,3,28,Tuesday,July,false
2020070708,2020-07-07,2020,7,7,8,3,28,Tuesday,July,false
2020070709,2020-07-07,2020,7,7,9,3,28,Tuesday,July,false
2020070710,2020-07-07,2020,7,7,10,3,28,Tuesday,July,false
2020070711,2020-07-07,2020,7,7,11,3,28,Tuesday,July,false
2020070712,2020-07-07,2020,7,7,12,3,28,Tuesday,July,false
2020070713,2020-07-07,2020,7,7,13,3,28,Tuesday,July,false
2020070714,2020-07-07,2020,7,7,14,3,28,Tuesday,July,false
2020070715,2020-07-07,2020,7,7,15,3,28,Tuesday,July,false
2020070716,2020-07-07,2020,7,7,16,3,28,Tuesday,July,false
2020070717,2020-07-07,2020,7,7,17,3,28,Tuesday,July,false
2020070718,2020-07-07,2020,7,7,18,3,28,Tuesday,July,false
2020070719,2020-07-07,2020,7,7,19,3,28,Tuesday,July,false
2020070720,2020-07-07,2020,7,7,20,3,28,Tuesday,July,false
2020070721,2020-07-07,2020,7,7,21,3,28,Tuesday,July,false
2020070722,2020-07-07,2020,7,7,22,3,28,Tuesday,July,false
2020070723,2020-07-07,2020,7,7,23,3,28,Tuesday,July,false
2020070800,2020-07-08,2020,7,8,0,3,28,Wednesday,July,false
2020070801,2020-07-08,2020,7,8,1,3,28,Wednesday,July,false
2020070802,2020-07-08,2020,7,8,2,3,28,Wednesday,July,false
2020070803,2020-07-08,2020,7,8,3,3,28,Wednesday,July,false
2020070804,2020-07-08,2020,7,8,4,3,28,Wednesday,July,false
2020070805,2020-07-08,2020,7,8,5,3,28,Wednesday,July,false
2020070806,2020-07-08,2020,7,8,6,3,28,Wednesday,July,false
2020070807,2020-07-08,2020,7,8,7,3,28,Wednesday,July,false
2020070808,2020-07-08,2020,7,8,8,3,28,Wednesday,July,false
2020070809,2020-07-08,2020,7,8,9,3,28,Wednesday,July,false
2020070810,2020-07-08,2020,7,8,10,3,28,Wednesday,July,false
2020070811,2020-07-08,2020,7,8,11,3,28,Wednesday,July,false
2020070812,2020-07-08,2020,7,8,12,3,28,Wednesday,July,false
2020070813,2020-07-08,2020,7,8,13,3,28,Wednesday,July,false
2020070814,2020-07-08,2020,7,8,14,3,28,Wednesday,July,false
2020070815,2020-07-08,2020,7,8,15,3,28,Wednesday,July,false
2020070816,2020-07-08,2020,7,8,16,3,28,Wednesday,July,false
2020070817,2020-07-08,2020,7,8,17,3,28,Wednesday,July,false
2020070818,2020-07-08,2020,7,8,18,3,28,Wednesday,July,false
2020070819,2020-07-08,2020,7,8,19,3,28,Wednesday,July,false
2020070820,2020-07-08,2020,7,8,20,3,28,Wednesday,July,false
2020070821,2020-07-08,2020,7,8,21,3,28,Wednesday,July,false
2020070822,2020-07-08,2020,7,8,22,3,28,Wednesday,July,false
2020070823,2020-07-08,2020,7,8,23,3,28,Wednesday,July,false
2020070900,2020-07-09,2020,7,9,0,3,28,Thursday,July,false
2020070901,2020-07-09,2020,7,9,1,3,28,Thursday,July,false
2020070902,2020-07-09,2020,7,9,2,3,28,Thursday,July,false
2020070903,2020-07-09,2020,7,9,3,3,28,Thursday,July,false
2020070904,2020-07-09,2020,7,9,4,3,28,Thursday,July,false
2020070905,2020-07-09,2020,7,9,5,3,28,Thursday,July,false
2020070906,2020-07-09,2020,7,9,6,3,28,Thursday,July,false
2020070907,2020-07-09,2020,7,9,7,3,28,Thursday,July,false
2020070908,2020-07-09,2020,7,9,8,3,28,Thursday,July,false
2020070909,2020-07-09,2020,7,9,9,3,28,Thursday,July,false
2020070910,2020-07-09,2020,7,9,10,3,28,Thursday,July,false
2020070911,2020-07-09,2020,7,9,11,3,28,Thursday,July,false
2020070912,2020-07-09,2020,7,9,12,3,28,Thursday,July,false
2020070913,2020-07-09,2020,7,9,13,3,28,Thursday,July,false
2020070914,2020-07-09,2020,7,9,14,3,28,Thursday,July,false
2020070915,2020-07-09,2020,7,9,15,3,28,Thursday,July,false
2020070916,2020-07-09,2020,7,9,16,3,28,Thursday,July,false
2020070917,2020-07-09,2020,7,9,17,3,28,Thursday,July,false
2020070918,2020-07-09,2020,7,9,18,3,28,Thursday,July,false
2020070919,2020-07-09,2020,7,9,19,3,28,Thursday,July,false
2020070920,2020-07-09,2020,7,9,20,3,28,Thursday,July,false
2020070921,2020-07-09,2020,7,9,21,3,28,Thursday,July,false
2020070922,2020-07-09,2020,7,9,22,3,28,Thursday,July,false
2020070923,2020-07-09,2020,7,9,23,3,28,Thursday,July,false
2020071000,2020-07-10,2020,7,10,0,3,28,Friday,July,false
2020071001,2020-07-10,2020,7,10,1,3,28,Friday,July,false
2020071002,2020-07-10,2020,7,10,2,3,28,Friday,July,false
2020071003,2020-07-10,2020,7,10,3,3,28,Friday,July,false
2020071004,2020-07-10,2020,7,10,4,3,28,Friday,July,false
2020071005,2020-07-10,2020,7,10,5,3,28,Friday,July,false
2020071006,2020-07-10,2020,7,10,6,3,28,Friday,July,false
